2,-1.9164,-1.6308,-1.5938,-1.5946,-1.8955,-0.90163
2,-2.0874,-1.969,-2.0158,-2.0887,-2.0124,0.83028
2,-2.0559,-2.0004,-1.7822,-1.6354,-1.9062,1.77
2,-1.6958,-1.6628,-1.3737,-1.2676,-1.0116,1.0728
2,-1.8207,-1.5855,-1.4352,-1.3397,-1.4549,-1.4274
2,-1.6465,-1.4825,-1.4597,-1.3468,-1.6726,1.1278
2,-1.585,-1.4253,-1.4423,-1.3309,-1.5766,2.1227
2,-1.7557,-1.815,-1.4623,-1.4062,-1.5063,0.4655
2,-1.7483,-1.7241,-1.7998,-1.7105,-1.8074,-0.67067
2,-1.7356,-1.6867,-1.5723,-1.4367,-1.4761,-0.099095
2,-1.3547,-1.2991,-1.0768,-0.95149,-0.5382,0.042554
2,-1.4507,-1.296,-1.3425,-1.2381,-1.4914,0.11678
2,-1.5262,-1.4127,-1.393,-1.2872,-1.3979,0.2603
2,-1.8248,-1.4307,-1.5596,-1.4525,-1.8471,-0.44078
2,-1.5275,-1.3273,-1.3553,-1.2639,-1.5896,1.3731
2,-1.6747,-1.5173,-1.378,-1.2728,-1.4658,0.80918
2,-1.8135,-1.7423,-1.6016,-1.4693,-1.645,2.2471
2,-1.6525,-1.4628,-1.6012,-1.5061,-1.8263,0.91132
2,-1.7613,-1.7628,-1.6496,-1.4865,-1.7166,1.77
2,-1.469,-1.4169,-1.3955,-1.2276,-0.85658,0.69864
2,-1.5507,-1.4994,-1.2097,-1.1217,-1.5826,-0.81861
2,-1.3601,-1.3401,-1.1703,-1.1058,-1.4335,1.1278
2,-1.2908,-1.2903,-1.1513,-1.0754,-1.0879,2.1227
2,-1.4292,-1.5758,-1.3829,-1.3317,-1.3991,-0.44896
2,-1.3225,-1.5453,-1.4904,-1.419,-1.6177,-0.73988
2,-1.4092,-1.4663,-1.3065,-1.107,-1.5535,-0.067667
2,-0.91427,-0.97922,-1.0295,-0.90709,-0.43898,-0.261
2,-1.0832,-1.1244,-1.0501,-0.94596,-1.5169,0.42456
2,-1.0956,-1.2491,-1.0935,-0.97369,-1.4587,0.43716
2,-1.5649,-1.4057,-1.1853,-1.1004,-1.797,-0.44078
2,-1.47,-1.4583,-1.2081,-1.0113,-1.4433,1.2144
2,-1.6162,-1.6058,-1.3009,-1.1048,-1.5719,2.2471
2,-1.5315,-1.4554,-1.2719,-1.1953,-1.8389,-1.1004
2,-1.8702,-1.8968,-1.8521,-1.7937,-2.0562,0.83028
2,-1.4086,-1.5133,-1.2425,-1.088,-1.7655,1.77
2,-1.1121,-1.2027,-1.1374,-0.8993,-1.1104,0.65375
2,-1.744,-1.3784,-1.2148,-1.1446,-1.41,-0.7251
2,-1.5381,-1.2272,-1.1546,-1.0479,-1.5839,1.1278
2,-1.4516,-1.2023,-1.0881,-0.99506,-1.531,2.1227
2,-1.3456,-1.1537,-0.8481,-0.81572,-1.3641,0.20035
2,-1.84,-1.55,-1.4558,-1.3832,-1.7935,-0.79877
2,-1.5699,-1.6018,-1.1771,-1.1369,-1.6416,-0.40482
2,-1.3731,-1.0619,-1.1063,-1.0095,-1.4468,-0.27993
2,-1.5172,-1.1646,-1.1808,-1.1178,-1.3988,0.90541
2,-1.7988,-0.99083,-1.0877,-0.98113,-1.8618,-0.44078
2,-1.5732,-0.99363,-1.0347,-0.88232,-1.4973,0.22188
2,-1.8236,-1.4514,-1.2156,-1.0973,-1.2851,0.57274
2,-1.7139,-1.6524,-1.3135,-1.236,-1.6926,2.2471
2,-1.798,-1.164,-1.1713,-1.1074,-1.8096,-0.62422
2,-2.0329,-1.7987,-1.5875,-1.6173,-2.092,0.83028
2,-1.5164,-1.5883,-1.1853,-1.1226,-1.7753,1.77
4,-1.7124,-1.3629,-1.1862,-1.0877,-1.2812,-1.1865
4,-1.4439,-1.144,-1.1331,-1.0413,-1.5495,1.1278
4,-1.1824,-1.053,-0.84794,-0.76666,-1.3675,0.20037
4,-1.5675,-1.3588,-1.34,-1.2606,-1.434,-0.84011
4,-1.6251,-1.4058,-1.5264,-1.4795,-1.772,-0.7816
4,-1.4113,-1.3843,-1.1873,-1.1307,-1.5002,-0.090538
4,-1.0518,-0.90848,-0.78821,-0.69813,-0.2458,1.6543
4,-1.2907,-0.89411,-0.97844,-0.86361,-1.315,0.088324
4,-1.2932,-0.92916,-1.0635,-0.96025,-1.3152,0.88173
4,-1.5462,-0.77794,-1.2287,-1.0699,-1.8049,-0.44078
4,-1.331,-0.78035,-1.0331,-0.80615,-1.4268,0.31025
4,-1.7487,-1.3502,-1.1677,-0.96933,-1.0765,0.99786
4,-1.8053,-1.5002,-1.285,-1.0791,-1.6282,2.2471
4,-1.6011,-0.92477,-1.273,-1.0815,-1.763,-0.89612
4,-2.1931,-1.7179,-1.9964,-1.7662,-2.0376,0.83028
4,-1.575,-1.4413,-1.1727,-1.0589,-1.6924,1.77
4,-1.2046,-1.0665,-0.9985,-0.86449,-0.88643,0.78797
4,-1.7732,-1.5664,-1.3712,-1.2762,-1.5101,-1.3074
4,-1.622,-1.4408,-1.3384,-1.2507,-1.6248,1.1278
4,-1.5078,-1.3358,-1.1591,-1.0639,-1.3352,0.20035
4,-1.9356,-1.6162,-1.43,-1.3694,-1.5102,-0.48926
4,-1.9551,-1.6874,-1.7584,-1.6944,-1.7104,-0.80255
4,-1.625,-1.6621,-1.472,-1.3852,-1.5632,-0.33891
4,-1.2355,-1.1345,-1.0132,-0.83208,-0.2634,0.013357
4,-1.3895,-1.2169,-1.1953,-1.1579,-1.3791,0.068359
4,-1.7229,-1.3271,-1.5152,-1.34,-1.8111,-0.44078
4,-1.5069,-1.5891,-1.3504,-1.2825,-1.532,1.281
4,-1.6953,-1.7633,-1.5543,-1.4516,-1.7471,2.2471
4,-1.8377,-1.3864,-1.4766,-1.3364,-1.7255,-1.1997
4,-2.0924,-1.9269,-1.8636,-1.7709,-1.9924,0.83028
4,-1.6496,-1.6807,-1.4447,-1.289,-1.683,1.77
4,-1.4758,-1.3393,-1.1689,-1.0496,-0.9291,1.2656
4,-1.6704,-1.4368,-1.2832,-1.1847,-1.6836,-1.1944
4,-1.4653,-1.2135,-1.1693,-1.0804,-1.7152,1.1278
4,-1.38,-1.1316,-1.1176,-1.0502,-1.4938,2.1227
4,-1.3668,-1.1251,-1.0453,-0.9794,-0.7876,0.20037
4,-1.7797,-1.491,-1.3439,-1.3477,-1.3705,-0.8974
4,-2.132,-1.5825,-1.5142,-1.4928,-1.8453,-0.69684
4,-1.8218,-1.3828,-1.325,-1.3623,-1.6772,-0.68045
4,-1.3914,-0.92713,-1.0255,-0.98369,-0.6247,1.0509
4,-1.3483,-1.032,-1.1367,-1.0074,-1.6188,0.2943
4,-1.7382,-1.1478,-1.2163,-1.1334,-1.6159,0.40603
4,-1.5662,-1.1426,-1.2645,-1.1274,-1.8572,-0.44078
4,-1.3924,-1.0323,-1.1156,-0.97336,-1.6772,-0.51311
4,-1.4591,-1.4969,-1.273,-1.184,-1.317,-0.58174
4,-1.8599,-1.5437,-1.4355,-1.3416,-1.4496,2.2471
4,-1.5647,-1.2746,-1.3976,-1.2878,-1.8148,-1.3623
4,-2.1526,-1.9514,-1.8328,-1.8716,-2.0283,0.83028
4,-1.9188,-1.468,-1.401,-1.3618,-1.4339,1.77
4,-1.4544,-1.0669,-1.0949,-1.0483,-1.0109,0.86954
4,-1.7086,-1.5182,-1.072,-1.022,-1.5733,-1.3333
4,-1.5233,-1.4128,-1.1184,-1.0396,-1.6554,1.1278
4,-1.4313,-1.3453,-0.96554,-0.89234,-1.5951,0.20037
4,-2.0266,-1.7365,-1.3673,-1.2387,-1.9148,-0.16559
4,-1.8306,-1.5984,-1.6604,-1.5507,-1.897,-0.93451
4,-1.8851,-1.7436,-1.4938,-1.2885,-1.8003,-0.76688
4,-1.4612,-1.4008,-1.0139,-0.86035,-0.75417,1.6063
4,-1.5562,-1.3656,-1.0062,-0.94188,-1.4584,0.14924
4,-1.6645,-1.4188,-1.1537,-1.1044,-1.4839,0.5229
4,-1.7463,-1.0742,-1.2024,-1.1049,-1.8524,-0.44078
4,-1.4945,-1.1585,-1.0832,-0.98158,-1.5412,-1.2501
4,-1.5175,-1.4217,-1.111,-1.0345,-1.374,0.31051
4,-1.7764,-1.6658,-1.3436,-1.2498,-1.7636,2.2471
4,-1.8465,-1.2146,-1.334,-1.2232,-1.8527,-1.2918
4,-2.1951,-1.7667,-1.7486,-1.7156,-2.038,0.83028
4,-1.9921,-1.712,-1.395,-1.2551,-1.8135,1.77
4,-1.6575,-1.3065,-1.1178,-1.0178,-1.3511,0.75312
4,-1.7394,-1.5201,-1.1481,-1.086,-1.234,-1.4766
4,-1.4245,-1.2745,-1.0613,-1.0065,-1.3309,1.1278
4,-1.2711,-1.1542,-0.99475,-0.92939,-1.0657,2.1227
4,-1.2136,-1.1375,-0.94276,-0.78418,-0.95888,0.20037
4,-1.5063,-1.4636,-1.2166,-1.1397,-1.4602,-0.96139
4,-1.4391,-1.5598,-1.5116,-1.4426,-1.5745,-0.8233
4,-1.3395,-1.3503,-1.2783,-1.2026,-1.4549,-0.54851
4,-0.85461,-0.90624,-0.89069,-0.7501,-0.368,1.2272
4,-1.2363,-1.1081,-0.9614,-0.93102,-1.3442,0.00010625
4,-1.1577,-1.158,-1.026,-0.99891,-1.24,1.1738
4,-1.6353,-1.2826,-1.2044,-1.1148,-1.7784,-0.44078
4,-1.3763,-1.1133,-0.99301,-0.95999,-1.4496,-0.14292
4,-1.5586,-1.4244,-1.0703,-1.0071,-1.358,1.072
4,-1.549,-1.5238,-1.1905,-1.1676,-1.6063,2.2471
4,-1.502,-1.299,-1.2717,-1.2169,-1.7588,-0.32098
4,-1.8766,-1.8583,-1.9519,-1.8093,-1.9804,0.83028
4,-1.5304,-1.1307,-1.3672,-1.2774,-1.3388,1.1278
4,-1.4772,-1.0696,-1.2892,-1.2116,-1.3468,2.1227
4,-1.7446,-1.4544,-1.3831,-1.2605,-1.6896,-0.41632
4,-1.5254,-1.375,-1.6226,-1.5827,-1.7364,-0.63698
4,-1.5702,-1.6769,-1.4446,-1.3989,-1.5921,-0.20103
4,-1.3288,-0.8723,-1.2156,-1.1119,-1.0285,-0.05192
4,-1.242,-0.93419,-1.3581,-1.2537,-1.2018,0.896
4,-1.753,-0.59054,-1.378,-1.2283,-1.8209,-0.44078
4,-1.4617,-0.72229,-1.2228,-1.1072,-1.2914,-0.14939
4,-1.5068,-1.5175,-1.2849,-1.1806,-0.87198,0.95476
4,-1.6596,-1.7118,-1.4339,-1.3155,-1.3187,2.2471
4,-1.8527,-0.83418,-1.3754,-1.3259,-1.7795,-0.73188
4,-2.1714,-1.6912,-1.8355,-1.8272,-2.0674,0.83028
4,-1.5797,-1.654,-1.359,-1.2012,-1.6631,1.77
4,-1.4151,-1.1472,-1.0574,-0.97057,-1.0889,0.80645
3,-1.7531,-1.5535,-1.2615,-1.1889,-1.5592,-1.3593
3,-1.8308,-1.4052,-1.2551,-1.1294,-1.6661,1.1278
3,-1.7653,-1.3848,-1.233,-1.1209,-1.5605,2.1227
3,-1.6475,-1.4334,-1.0931,-0.97631,-1.4906,0.20035
3,-1.951,-1.741,-1.3645,-1.2573,-1.7043,0.06403
3,-2.1079,-1.6651,-1.5484,-1.4758,-1.8144,-0.74375
3,-1.9536,-1.7281,-1.3771,-1.2264,-1.6722,-0.073674
3,-1.6947,-1.282,-1.233,-1.0615,-1.4735,-0.047391
3,-1.5889,-1.3405,-1.2226,-1.0708,-1.4237,-1.0699
3,-1.9704,-1.092,-1.2391,-0.99756,-1.8232,-0.44078
3,-1.7039,-1.1119,-1.2485,-0.89482,-1.5471,0.06338
3,-1.83,-1.6,-1.2662,-1.1192,-1.5491,0.030481
3,-1.9762,-1.2454,-1.3822,-1.1111,-1.7739,-1.4571
3,-2.2274,-1.8656,-1.9126,-1.8142,-2.0525,0.83028
3,-2.02,-1.7549,-1.2268,-1.1777,-1.774,1.77
3,-1.8019,-1.3704,-1.0959,-0.93591,-1.0601,0.64094
1,-1.7448,-1.6927,-1.4818,-1.3487,-1.5534,-1.3692
1,-1.5501,-1.5772,-1.486,-1.3564,-1.6497,1.1278
1,-1.4556,-1.523,-1.4914,-1.3502,-1.5688,2.1227
1,-1.3658,-1.5139,-1.4388,-1.2708,-1.335,0.20037
1,-1.7745,-1.8328,-1.7718,-1.5801,-1.6139,-0.33185
1,-1.7702,-1.8486,-1.753,-1.7394,-1.7679,-0.74759
1,-1.6576,-1.7918,-1.7681,-1.4858,-1.6085,-0.61387
1,-1.1264,-1.3603,-1.3103,-1.1346,-0.47445,0.80694
1,-1.4832,-1.4037,-1.41,-1.2584,-1.4584,0.10062
1,-1.4199,-1.5186,-1.5246,-1.4101,-1.3082,-1.1508
1,-1.558,-1.407,-1.4305,-1.3319,-1.5062,-1.1768
1,-1.8267,-1.5953,-1.5178,-1.3694,-1.5187,0.79063
1,-1.7446,-1.7767,-1.6751,-1.5398,-1.7492,2.2471
1,-1.6904,-1.5513,-1.5934,-1.5652,-1.7923,0.44222
1,-2.1817,-2.0395,-2.0816,-2.0365,-2.069,0.83028
1,-1.3507,-1.4917,-1.514,-1.3353,-1.1043,0.70399
3,-1.6875,-1.68,-1.3678,-1.2841,-1.661,-1.3034
3,-1.6879,-1.5978,-1.3459,-1.3037,-1.726,1.1278
3,-1.5074,-1.5315,-1.3251,-1.3098,-1.5949,2.1227
3,-1.4148,-1.4729,-1.2575,-1.1994,-1.5822,0.20037
3,-2.1252,-1.8177,-1.6527,-1.5419,-1.762,0.14049
3,-2.0405,-1.8185,-1.8135,-1.6949,-1.7544,-0.69783
3,-1.7581,-1.7935,-1.651,-1.4194,-1.6563,-0.3965
3,-1.3507,-1.4572,-1.2064,-1.074,-0.59289,-0.68996
3,-1.4545,-1.4708,-1.2865,-1.1251,-1.5332,-0.026025
3,-1.6059,-1.472,-1.4167,-1.2269,-1.3562,0.59693
3,-1.7832,-1.3601,-1.3561,-1.2334,-1.9031,-0.44078
3,-1.5689,-1.3649,-1.2188,-1.0567,-1.5261,0.41558
3,-1.8531,-1.656,-1.4693,-1.1712,-1.6613,1.1838
3,-1.8395,-1.8245,-1.6469,-1.3046,-1.8576,2.2471
3,-1.7555,-1.4532,-1.4354,-1.2637,-1.8154,-1.1371
3,-2.1302,-1.9076,-1.988,-1.8189,-2.0399,0.83028
3,-1.7755,-1.8831,-1.5821,-1.2318,-1.7412,1.77
3,-1.4871,-1.4558,-1.4401,-1.1422,-1.1292,1.5608
1,-1.7013,-1.6385,-1.5169,-1.5315,-1.6038,-1.3905
1,-1.5719,-1.5091,-1.4342,-1.42,-1.723,1.1278
1,-1.4922,-1.4335,-1.4017,-1.3674,-1.7056,2.1227
1,-1.5201,-1.386,-1.3336,-1.2368,-1.2778,0.20035
1,-1.8176,-1.6805,-1.7615,-1.7164,-1.8309,-0.37679
1,-1.8221,-1.7566,-1.7839,-1.7393,-1.9469,-0.77791
1,-1.6397,-1.6735,-1.6257,-1.569,-1.8377,-0.7755
1,-1.3283,-1.2891,-1.227,-1.1559,-0.66873,0.90586
1,-1.4268,-1.3109,-1.3268,-1.3184,-1.5357,-0.018589
1,-1.4649,-1.4103,-1.3835,-1.439,-1.6202,-0.17716
1,-1.6859,-1.4715,-1.5025,-1.4828,-1.9417,-0.44078
1,-1.4776,-1.3272,-1.3876,-1.3343,-1.743,-1.2072
1,-1.6441,-1.5451,-1.4272,-1.4099,-1.4684,0.37088
1,-1.7287,-1.7634,-1.5858,-1.5608,-1.8504,2.2471
1,-1.642,-1.5265,-1.5627,-1.565,-1.8786,-0.4548
1,-2.0276,-1.8923,-2.0823,-1.9965,-2.0238,0.83028
1,-1.745,-1.7438,-1.6194,-1.4964,-1.9248,1.77
1,-1.3281,-1.3864,-1.28,-1.1761,-1.1101,1.0163
1,-1.6261,-1.617,-1.3703,-1.2363,-1.5967,-1.3023
1,-1.4763,-1.3789,-1.3586,-1.2191,-1.7547,1.1278
1,-1.3091,-1.4863,-1.5435,-1.4146,-1.7398,-0.063096
1,-1.3324,-1.5081,-1.6064,-1.6014,-1.8285,-0.7694
1,-1.357,-1.457,-1.4716,-1.3159,-1.8053,-0.82092
1,-1.0536,-1.0787,-1.1739,-1.0768,-1.4826,0.12793
1,-1.0841,-1.2889,-1.2077,-1.1092,-1.5106,1.2133
1,-1.8938,-1.452,-1.4727,-1.331,-1.8678,-0.44078
1,-1.308,-1.1461,-1.1985,-1.0917,-1.6059,-0.37653
1,-1.4194,-1.3677,-1.3036,-1.1147,-1.4279,1.2565
1,-1.5241,-1.6553,-1.4189,-1.2341,-1.8324,2.2471
1,-1.5991,-1.4493,-1.4818,-1.356,-1.8866,0.035668
1,-1.9983,-1.8517,-2.0128,-1.9199,-2.0809,0.83028
1,-1.3189,-1.5091,-1.3147,-1.2002,-1.8281,1.77
1,-1.1467,-1.1589,-1.1746,-1.0318,-1.5062,1.6552
1,-1.7389,-1.5608,-1.4384,-1.3331,-1.3355,-1.3572
1,-1.5369,-1.3711,-1.4272,-1.2788,-1.4121,1.1278
1,-1.3688,-1.2575,-1.3304,-1.2066,-1.3084,2.1227
1,-1.3136,-1.2092,-1.0638,-1.0523,-0.78394,0.20037
1,-1.5386,-1.5807,-1.442,-1.377,-1.1899,-0.71768
1,-1.6223,-1.5984,-1.6777,-1.5635,-1.5641,-0.68414
1,-1.5077,-1.4188,-1.5852,-1.4463,-1.3619,-1.0736
1,-0.98688,-0.9853,-0.95222,-0.87188,-0.33777,0.31675
1,-1.5095,-1.2414,-1.2432,-1.185,-1.3533,0.048509
1,-1.229,-1.1912,-1.2361,-1.0919,-1.1155,1.1771
1,-1.6595,-1.3719,-1.5068,-1.3062,-1.8319,-0.44078
1,-1.4653,-1.2433,-1.2453,-1.1197,-1.4473,1.0124
1,-1.6927,-1.4371,-1.4369,-1.2986,-1.3731,-0.37904
1,-1.6111,-1.5257,-1.508,-1.3439,-1.6741,2.2471
1,-1.5554,-1.4487,-1.462,-1.3437,-1.7122,-1.1847
1,-2.0596,-1.9429,-2.0911,-2.0017,-1.9734,0.83028
1,-1.5292,-1.5091,-1.544,-1.4366,-1.6021,1.77
1,-1.1911,-1.1858,-1.2439,-1.0068,-0.81618,1.6391
1,-1.5286,-1.4691,-1.4596,-1.2904,-1.4338,-1.3484
1,-1.2739,-1.2452,-1.2781,-1.1913,-1.607,1.1278
1,-1.2196,-1.1286,-1.1604,-1.0938,-1.524,2.1227
1,-1.1506,-1.0988,-1.0324,-0.93295,-0.96686,0.20035
1,-1.5392,-1.3764,-1.3652,-1.2801,-1.3447,0.42326
1,-1.5657,-1.4404,-1.5898,-1.4738,-1.7508,-0.70402
1,-1.3557,-1.2917,-1.2658,-1.2188,-1.5151,-0.063773
1,-0.96389,-0.84007,-0.79653,-0.73081,-0.36689,-0.42674
1,-1.159,-1.0773,-1.1964,-1.0303,-1.4158,-0.40029
1,-1.2381,-1.0157,-1.1451,-1.0772,-1.2945,0.51854
1,-1.6193,-1.2859,-1.4009,-1.2092,-1.8477,-0.44078
1,-1.3039,-1.0633,-1.1529,-0.93287,-1.5222,-0.036295
1,-1.5627,-1.3845,-1.3483,-1.1684,-1.353,0.55511
1,-1.5055,-1.4293,-1.3759,-1.2385,-1.7001,2.2471
1,-1.6756,-1.358,-1.4267,-1.2425,-1.7905,-0.53186
1,-2.0972,-1.9199,-2.0248,-1.8751,-2.0401,0.83028
1,-1.4176,-1.393,-1.3447,-1.2221,-1.7303,1.77
1,-1.1584,-1.045,-0.9342,-0.84019,-0.83211,1.5236
2,-1.8674,-1.5782,-1.3857,-1.2481,-1.4107,-1.2696
2,-1.5808,-1.3879,-1.3637,-1.2148,-1.5099,1.1278
2,-1.4461,-1.3262,-1.308,-1.197,-1.5382,2.1227
2,-1.4048,-1.2941,-1.3055,-1.1441,-1.4551,0.20035
2,-1.6694,-1.608,-1.5179,-1.4459,-1.7264,-0.10057
2,-1.5844,-1.6534,-1.656,-1.6153,-1.877,-0.78909
2,-1.1079,-1.1275,-1.1307,-1.025,-0.51429,0.47571
2,-1.3565,-1.1925,-1.1654,-1.0704,-1.4094,0.14012
2,-1.4465,-1.2658,-1.2475,-1.1554,-1.3878,-1.1086
2,-1.7855,-1.3707,-1.4009,-1.2874,-1.8567,-0.44078
2,-1.5052,-1.2149,-1.2252,-1.0427,-1.583,0.020451
2,-1.5945,-1.5105,-1.2531,-1.1491,-1.4784,1.1399
2,-1.6914,-1.6625,-1.425,-1.2961,-1.7727,2.2471
2,-1.6601,-1.4409,-1.4266,-1.3121,-1.8115,-1.2483
2,-1.9916,-1.9246,-1.8528,-1.8511,-2.0236,0.83028
2,-1.5727,-1.5965,-1.5946,-1.3449,-1.8156,1.77
2,-1.2666,-1.271,-1.1402,-1.04,-1.0412,1.6616
2,-1.9412,-1.6159,-1.1181,-1.0505,-1.4928,-1.2982
2,-1.803,-1.4791,-1.1563,-1.0814,-1.6364,1.1278
2,-1.6571,-1.3914,-1.184,-1.0618,-1.4833,2.1227
2,-1.4255,-1.4287,-1.028,-0.89586,-1.4001,0.20037
2,-1.8027,-1.734,-1.3907,-1.2915,-1.29,0.43934
2,-2.1027,-1.6801,-1.6022,-1.4753,-1.6731,-0.70846
2,-1.8403,-1.7594,-1.3769,-1.309,-1.4429,0.23532
2,-1.3746,-1.3154,-1.0649,-0.92272,-0.17621,0.79618
2,-1.6633,-1.3667,-1.107,-1.038,-1.4054,0.091987
2,-1.7157,-1.4253,-1.1415,-1.1104,-1.2723,1.2068
2,-1.768,-1.2264,-1.2262,-1.0528,-1.8219,-0.44078
2,-1.6642,-1.1931,-1.0865,-0.87395,-1.4641,0.29036
2,-1.8412,-1.5768,-1.1667,-1.1064,-1.1973,0.70592
2,-1.9568,-1.742,-1.291,-1.1964,-1.5837,2.2471
2,-2.1875,-1.8506,-1.7605,-1.713,-2.0223,0.83028
